rank_date,country_full,total_points,rank
2024-02-29,France,2088.740810251164,2
2024-02-29,Spain,2074.614932580049,3
2024-02-29,England,2018.974510377716,4
2024-02-29,Netherlands,1962.8665322911047,5
2024-02-29,Brazil,1955.9667815598004,6
2024-02-29,Belgium,1954.2408150857,7
2024-02-29,Germany,1925.1602436860903,8
2024-02-29,Colombia,1914.529918723412,9
2024-02-29,Uruguay,1910.356232645075,10
2024-02-29,Croatia,1907.8403809544243,11
2024-02-29,Portugal,1906.8383260942444,12
2024-02-29,Switzerland,1905.2583456660168,13
2024-02-29,Italy,1883.9277257585024,14
2024-02-29,Japan,1870.1379812030837,15
2024-02-29,Iran,1860.9573253046995,16
2024-02-29,Senegal,1849.817949234033,17
2024-02-29,Morocco,1838.740019723287,18
2024-02-29,United States,1834.2663628987236,19
2024-02-29,Denmark,1831.6281760086015,20
2024-02-29,South Korea,1799.763466076674,21
2024-02-29,Mexico,1784.1059132501246,22
2024-02-29,Australia,1761.0965498781418,23
2024-02-29,Ivory Coast,1741.7798185461772,24
2024-02-29,New Zealand,1731.2402810303952,25
2024-02-29,Algeria,1721.4790249743628,26
2024-02-29,Poland,1720.6192374155198,27
2024-02-29,Serbia,1704.1265635245804,28
2024-02-29,Canada,1704.01733078687,29
2024-02-29,Saudi Arabia,1679.8448623232402,30
2024-02-29,Iraq,1675.8030168876603,31
2024-02-29,Ukraine,1607.8893031603461,32
2024-02-29,Jamaica,1594.1052043683867,33
2024-02-29,United Arab Emirates,1586.7904067750483,34
2024-02-29,Cameroon,1579.440270679185,35
2024-02-29,Wales,1575.8656928935527,36
2024-02-29,Mali,1572.372998297389,37
2024-02-29,Chile,1571.7164005962748,38
2024-02-29,Panama,1553.202245410262,39
2024-02-29,Nigeria,1550.6109313491202,40
2024-02-29,Sweden,1524.3548817761055,41
2024-02-29,Peru,1517.3799961068582,42
2024-02-29,Egypt,1497.678876931182,43
2024-02-29,Tunisia,1467.0525199133833,44
2024-02-29,Costa Rica,1464.841981720129,45
2024-02-29,Ecuador,1435.5228711226605,46
2024-02-29,Venezuela,1425.9657590389854,47
2024-02-29,Qatar,1410.9409054665093,48
2024-03-31,Argentina,2113.1764767613327,1
2024-03-31,France,2090.4542666798625,2
2024-03-31,Spain,2072.0918246292827,3
2024-03-31,England,2017.4529813710317,4
2024-03-31,Netherlands,1959.3470642514737,5
2024-03-31,Belgium,1956.0232337949014,6
2024-03-31,Brazil,1954.6771766138231,7
2024-03-31,Germany,1928.1350848535635,8
2024-03-31,Colombia,1916.1512458723175,9
2024-03-31,Uruguay,1911.4174121517042,10
2024-03-31,Croatia,1908.107760466431,11
2024-03-31,Portugal,1907.0535064414596,12
2024-03-31,Switzerland,1904.9535348680904,13
2024-03-31,Italy,1881.4110481385999,14
2024-03-31,Japan,1870.7046686472574,15
2024-03-31,Iran,1859.03619422992,16
2024-03-31,Senegal,1848.045012425573,17
2024-03-31,Morocco,1840.4046589830675,18
2024-03-31,United States,1832.9566889891366,19
2024-03-31,Denmark,1828.5810191376272,20
2024-03-31,South Korea,1795.7402606287842,21
2024-03-31,Mexico,1781.3816752245689,22
2024-03-31,Australia,1762.942443457087,23
2024-03-31,Ivory Coast,1741.469468725661,24
2024-03-31,New Zealand,1729.6695536496293,25
2024-03-31,Algeria,1720.586781803711,26
2024-03-31,Poland,1717.0259388888103,27
2024-03-31,Canada,1704.3184369949852,28
2024-03-31,Serbia,1703.8206082457964,29
2024-03-31,Saudi Arabia,1679.4693900494008,30
2024-03-31,Iraq,1674.3213753770954,31
2024-03-31,Ukraine,1609.0048767455373,32
2024-03-31,Jamaica,1594.9821351332582,33
2024-03-31,United Arab Emirates,1585.7080986331578,34
2024-03-31,Cameroon,1581.227721197875,35
2024-03-31,Wales,1577.6174767000837,36
2024-03-31,Mali,1573.6092239535433,37
2024-03-31,Chile,1571.8307174129434,38
2024-03-31,Panama,1553.6628988674572,39
2024-03-31,Nigeria,1548.3874493161507,40
2024-03-31,Sweden,1528.954295381913,41
2024-03-31,Peru,1518.4729948819743,42
2024-03-31,Egypt,1496.2539354350888,43
2024-03-31,Tunisia,1468.4221220026268,44
2024-03-31,Costa Rica,1464.2061371719901,45
2024-03-31,Ecuador,1435.7370816263328,46
2024-03-31,Venezuela,1424.6665266969414,47
2024-03-31,Qatar,1408.2999488258697,48
2024-04-30,Argentina,2112.0939481330015,1
2024-04-30,France,2091.016656457451,2
2024-04-30,Spain,2074.362721817292,3
2024-04-30,England,2019.0322576648166,4
2024-04-30,Netherlands,1963.4921035469358,5
2024-04-30,Brazil,1954.7687390779201,6
2024-04-30,Belgium,1954.4896765333983,7
2024-04-30,Germany,1929.3884330820613,8
2024-04-30,Colombia,1913.8859423287145,9
2024-04-30,Uruguay,1910.3286552264003,10
2024-04-30,Portugal,1909.6122044379538,11
2024-04-30,Croatia,1908.489863993349,12
2024-04-30,Switzerland,1906.3412748955957,13
2024-04-30,Italy,1882.1322470447105,14
2024-04-30,Japan,1870.748996894476,15
2024-04-30,Iran,1859.1431450784846,16
2024-04-30,Senegal,1849.7475806821913,17
2024-04-30,Morocco,1842.5506168375314,18
2024-04-30,United States,1834.311814047393,19
2024-04-30,Denmark,1825.5961147014727,20
2024-04-30,South Korea,1796.687201578347,21
2024-04-30,Mexico,1785.5935920652687,22
2024-04-30,Australia,1766.3547310609204,23
2024-04-30,Ivory Coast,1742.413696898674,24
2024-04-30,New Zealand,1731.6452668538157,25
2024-04-30,Algeria,1721.9022986362265,26
2024-04-30,Poland,1718.6440560303454,27
2024-04-30,Canada,1704.4344247275847,28
2024-04-30,Serbia,1701.2705347288597,29
2024-04-30,Saudi Arabia,1679.2376174165681,30
2024-04-30,Iraq,1674.126924031846,31
2024-04-30,Ukraine,1605.5002026433456,32
2024-04-30,Jamaica,1595.750118181173,33
2024-04-30,United Arab Emirates,1586.135966605169,34
2024-04-30,Cameroon,1578.592411399638,35
2024-04-30,Wales,1573.7511269397096,36
2024-04-30,Mali,1572.8707064313423,37
2024-04-30,Chile,1568.9957339702653,38
2024-04-30,Panama,1553.8928788867277,39
2024-04-30,Nigeria,1549.7657034448268,40
2024-04-30,Sweden,1524.6485865987108,41
2024-04-30,Peru,1518.014147031143,42
2024-04-30,Egypt,1495.5726983752857,43
2024-04-30,Tunisia,1465.374391206175,44
2024-04-30,Costa Rica,1465.3292443540847,45
2024-04-30,Ecuador,1436.8443847268727,46
2024-04-30,Venezuela,1427.1846758634542,47
2024-04-30,Qatar,1408.8319758564678,48
2024-05-31,Argentina,2108.4815472752953,1
2024-05-31,France,2088.160930969908,2
2024-05-31,Spain,2072.563191780788,3
2024-05-31,England,2017.5486189411488,4
2024-05-31,Netherlands,1959.8679410707407,5
2024-05-31,Brazil,1954.3947685648354,6
2024-05-31,Belgium,1953.296892688984,7
2024-05-31,Germany,1927.0518354425199,8
2024-05-31,Uruguay,1916.3162903545956,9
2024-05-31,Colombia,1912.3083170119094,10
2024-05-31,Croatia,1911.9991435647212,11
2024-05-31,Portugal,1907.5096604000069,12
2024-05-31,Switzerland,1905.758895821727,13
2024-05-31,Italy,1884.5837707894443,14
2024-05-31,Japan,1869.6944927239665,15
2024-05-31,Iran,1860.8712153607948,16
2024-05-31,Senegal,1851.3271737920652,17
2024-05-31,Morocco,1841.2964779662852,18
2024-05-31,United States,1833.0643643479805,19
2024-05-31,Denmark,1825.5629233330587,20
2024-05-31,South Korea,1798.601628931951,21
2024-05-31,Mexico,1784.7355042620625,22
2024-05-31,Australia,1766.4793774012073,23
2024-05-31,Ivory Coast,1743.4299233115737,24
2024-05-31,New Zealand,1729.7756892869863,25
2024-05-31,Poland,1718.2778423769046,26
2024-05-31,Algeria,1716.7588256692848,27
2024-05-31,Canada,1703.8553609876717,28
2024-05-31,Serbia,1702.9198733071296,29
2024-05-31,Saudi Arabia,1678.98834878579,30
2024-05-31,Iraq,1674.0007217508287,31
2024-05-31,Ukraine,1604.0486240960645,32
2024-05-31,Jamaica,1597.4875959086037,33
2024-05-31,United Arab Emirates,1588.242467250187,34
2024-05-31,Cameroon,1580.6464429745536,35
2024-05-31,Wales,1576.3912519193304,36
2024-05-31,Mali,1571.283292419025,37
2024-05-31,Chile,1567.3847207922352,38
2024-05-31,Panama,1553.3788508362968,39
2024-05-31,Nigeria,1546.5107585303308,40
2024-05-31,Sweden,1525.7111530014145,41
2024-05-31,Peru,1515.7915163337248,42
2024-05-31,Egypt,1495.2553942026746,43
2024-05-31,Costa Rica,1467.0569428981328,44
2024-05-31,Tunisia,1465.3689563738194,45
2024-05-31,Ecuador,1439.2615360672808,46
2024-05-31,Venezuela,1423.3205478101256,47
2024-05-31,Qatar,1405.915162510373,48
2024-06-30,Argentina,2106.688742962727,1
2024-06-30,France,2087.827557879606,2
2024-06-30,Spain,2074.2353804250815,3
2024-06-30,England,2019.9520718695942,4
2024-06-30,Netherlands,1959.7739368145471,5
2024-06-30,Belgium,1955.4026739298083,6
2024-06-30,Brazil,1954.8941522442592,7
2024-06-30,Germany,1928.1714510592763,8
2024-06-30,Uruguay,1915.0487348239271,9
2024-06-30,Colombia,1914.052273519517,10
2024-06-30,Croatia,1913.8382571785164,11
2024-06-30,Portugal,1909.5378877002834,12
2024-06-30,Switzerland,1904.5519171093383,13
2024-06-30,Italy,1882.8511603557984,14
2024-06-30,Japan,1868.423270441583,15
2024-06-30,Iran,1857.4585483028286,16
2024-06-30,Senegal,1853.3915040805225,17
2024-06-30,Morocco,1838.7880726743947,18
2024-06-30,United States,1836.331945713884,19
2024-06-30,Denmark,1824.2918302236387,20
2024-06-30,South Korea,1797.4667758561638,21
2024-06-30,Mexico,1784.873346570124,22
2024-06-30,Australia,1766.6459143730876,23
2024-06-30,Ivory Coast,1742.8709857641202,24
2024-06-30,New Zealand,1730.3490420322328,25
2024-06-30,Poland,1717.6860542541012,26
2024-06-30,Algeria,1716.4065918555248,27
2024-06-30,Canada,1702.7262537154652,28
2024-06-30,Serbia,1701.2616835053354,29
2024-06-30,Saudi Arabia,1676.3787058518833,30
2024-06-30,Iraq,1671.743569206343,31
2024-06-30,Ukraine,1603.7581082541826,32
2024-06-30,Jamaica,1599.4082213155668,33
2024-06-30,United Arab Emirates,1588.4181687799112,34
2024-06-30,Cameroon,1580.425545521852,35
2024-06-30,Wales,1577.3088619489592,36
2024-06-30,Mali,1572.0316806378391,37
2024-06-30,Chile,1564.0600259302325,38
2024-06-30,Panama,1551.0814700993203,39
2024-06-30,Nigeria,1546.8465027893715,40
2024-06-30,Sweden,1524.8191112706047,41
2024-06-30,Peru,1520.6962805360872,42
2024-06-30,Egypt,1499.0080061849283,43
2024-06-30,Costa Rica,1468.086145770164,44
2024-06-30,Tunisia,1463.6365200790792,45
2024-06-30,Ecuador,1438.7512294699047,46
2024-06-30,Venezuela,1424.8881908014232,47
2024-06-30,Qatar,1404.90604991722,48
2024-07-31,Argentina,2109.4156748504106,1
2024-07-31,France,2088.1744150599093,2
2024-07-31,Spain,2075.62243016964,3
2024-07-31,England,2019.8951151557055,4
2024-07-31,Netherlands,1960.6984137771074,5
2024-07-31,Brazil,1957.2525739716948,6
2024-07-31,Belgium,1955.6176220451161,7
2024-07-31,Germany,1929.3674638388418,8
2024-07-31,Colombia,1916.451612944458,9
2024-07-31,Croatia,1914.630500644444,10
2024-07-31,Uruguay,1914.2041544686792,11
2024-07-31,Portugal,1908.5348020749261,12
2024-07-31,Switzerland,1908.1781413945685,13
2024-07-31,Italy,1880.2760070690472,14
2024-07-31,Japan,1864.973395673099,15
2024-07-31,Senegal,1858.4564897353775,16
2024-07-31,Iran,1854.507882871072,17
2024-07-31,United States,1841.4373320081272,18
2024-07-31,Morocco,1840.065821808441,19
2024-07-31,Denmark,1823.6734664196651,20
2024-07-31,South Korea,1801.1957559184248,21
2024-07-31,Mexico,1781.6096962861868,22
2024-07-31,Australia,1769.9371241117858,23
2024-07-31,Ivory Coast,1742.2999077957375,24
2024-07-31,New Zealand,1732.2744259344645,25
2024-07-31,Algeria,1716.1900734618691,26
2024-07-31,Poland,1715.236929124464,27
2024-07-31,Canada,1702.7516742068858,28
2024-07-31,Serbia,1697.3726247439479,29
2024-07-31,Saudi Arabia,1675.856497344228,30
2024-07-31,Iraq,1672.4405308084308,31
2024-07-31,Ukraine,1606.1943002804728,32
2024-07-31,Jamaica,1597.7192487729942,33
2024-07-31,United Arab Emirates,1589.5052392686077,34
2024-07-31,Cameroon,1584.7988251658628,35
2024-07-31,Wales,1580.943299778528,36
2024-07-31,Mali,1567.8116658100064,37
2024-07-31,Chile,1565.4720111931529,38
2024-07-31,Panama,1550.2697493767191,39
2024-07-31,Nigeria,1548.304117797619,40
2024-07-31,Sweden,1524.0109793119916,41
2024-07-31,Peru,1518.983482812362,42
2024-07-31,Egypt,1498.362395231019,43
2024-07-31,Tunisia,1466.645119486343,44
2024-07-31,Costa Rica,1464.8638325331153,45
2024-07-31,Ecuador,1434.9627837227406,46
2024-07-31,Venezuela,1428.4504915366333,47
2024-07-31,Qatar,1406.8187896027214,48
2024-08-31,Argentina,2109.8896157893982,1
2024-08-31,France,2088.825774621286,2
2024-08-31,Spain,2077.3015756491372,3
2024-08-31,England,2021.5490736309644,4
2024-08-31,Netherlands,1959.9857917831964,5
2024-08-31,Brazil,1958.7035327396957,6
2024-08-31,Belgium,1957.0401400336928,7
2024-08-31,Germany,1929.646453300449,8
2024-08-31,Colombia,1920.3029604314033,9
2024-08-31,Uruguay,1914.849042998837,10
2024-08-31,Croatia,1912.9702776546208,11
2024-08-31,Portugal,1907.81127823212,12
2024-08-31,Switzerland,1907.6432187941964,13
2024-08-31,Italy,1878.5246557045868,14
2024-08-31,Japan,1867.6929899317813,15
2024-08-31,Senegal,1858.6910004659373,16
2024-08-31,Iran,1853.8008257256688,17
2024-08-31,Morocco,1841.4820950425853,18
2024-08-31,United States,1839.135512311099,19
2024-08-31,Denmark,1826.7647997116264,20
2024-08-31,South Korea,1800.5386358012386,21
2024-08-31,Mexico,1783.7665952756656,22
2024-08-31,Australia,1771.0842952149458,23
2024-08-31,Ivory Coast,1741.0817035470018,24
2024-08-31,New Zealand,1730.4733697976437,25
2024-08-31,Algeria,1716.2779417065726,26
2024-08-31,Poland,1715.3303974204985,27
2024-08-31,Canada,1702.4421770168626,28
2024-08-31,Serbia,1694.599581124935,29
2024-08-31,Saudi Arabia,1675.3168056083405,30
2024-08-31,Iraq,1670.1054116370553,31
2024-08-31,Ukraine,1609.2902144772365,32
2024-08-31,Jamaica,1597.471511629632,33
2024-08-31,United Arab Emirates,1589.0385734450158,34
2024-08-31,Cameroon,1580.8639919665995,35
2024-08-31,Wales,1580.3950604823638,36
2024-08-31,Mali,1563.7653748344205,37
2024-08-31,Chile,1561.4323994613965,38
2024-08-31,Nigeria,1547.5638893036416,39
2024-08-31,Panama,1544.1977005986257,40
2024-08-31,Sweden,1519.0483600769112,41
2024-08-31,Peru,1517.6525521229983,42
2024-08-31,Egypt,1499.5350864987345,43
2024-08-31,Tunisia,1469.0963269073861,44
2024-08-31,Costa Rica,1468.5886762333869,45
2024-08-31,Ecuador,1431.1163252312288,46
2024-08-31,Venezuela,1430.3141073693214,47
2024-08-31,Qatar,1406.0782178166291,48
2024-09-30,Argentina,2109.511013825241,1
2024-09-30,France,2086.703609528043,2
2024-09-30,Spain,2076.1009710246467,3
2024-09-30,England,2021.80046288586,4
2024-09-30,Netherlands,1957.93873672784,5
2024-09-30,Brazil,1957.0645964758758,6
2024-09-30,Belgium,1955.0118496917326,7
2024-09-30,Germany,1930.7876870652324,8
2024-09-30,Colombia,1923.9057203067084,9
2024-09-30,Uruguay,1915.684797474555,10
2024-09-30,Croatia,1912.216555540101,11
2024-09-30,Switzerland,1910.2711962695935,12
2024-09-30,Portugal,1907.6817793588177,13
2024-09-30,Italy,1874.831613681644,14
2024-09-30,Japan,1868.7683812933694,15
2024-09-30,Senegal,1858.2974726047025,16
2024-09-30,Iran,1852.597007512221,17
2024-09-30,Morocco,1838.915211610029,18
2024-09-30,United States,1838.3794834942018,19
2024-09-30,Denmark,1826.5687281774042,20
2024-09-30,South Korea,1801.483852129026,21
2024-09-30,Mexico,1780.6559519550062,22
2024-09-30,Australia,1772.3859927775816,23
2024-09-30,Ivory Coast,1740.6176376042672,24
2024-09-30,New Zealand,1729.0719645221827,25
2024-09-30,Algeria,1716.4086581144254,26
2024-09-30,Poland,1713.8866666523902,27
2024-09-30,Canada,1704.0049521820615,28
2024-09-30,Serbia,1694.7479128232114,29
2024-09-30,Saudi Arabia,1675.9413829040745,30
2024-09-30,Iraq,1666.7910829365376,31
2024-09-30,Ukraine,1609.8875864514223,32
2024-09-30,Jamaica,1597.4304244647712,33
2024-09-30,United Arab Emirates,1586.477207485699,34
2024-09-30,Wales,1580.2643570888022,35
2024-09-30,Cameroon,1578.4105983589163,36
2024-09-30,Mali,1566.7544532342763,37
2024-09-30,Chile,1562.6482453656927,38
2024-09-30,Nigeria,1551.3477390448163,39
2024-09-30,Panama,1542.6824122545513,40
2024-09-30,Sweden,1519.53164233526,41
2024-09-30,Peru,1517.2746998600662,42
2024-09-30,Egypt,1502.2244493111875,43
2024-09-30,Tunisia,1468.9233925649494,44
2024-09-30,Costa Rica,1468.1828317008515,45
2024-09-30,Ecuador,1432.9129601093748,46
2024-09-30,Venezuela,1432.0441267792235,47
2024-09-30,Qatar,1403.6126092534817,48
2024-10-31,Argentina,2106.51288991275,1
2024-10-31,France,2089.598104937008,2
2024-10-31,Spain,2073.543215031803,3
2024-10-31,England,2024.7491335605625,4
2024-10-31,Netherlands,1957.4634943742594,5
2024-10-31,Belgium,1957.2608983671832,6
2024-10-31,Brazil,1956.3740273910803,7
2024-10-31,Germany,1932.2283364488228,8
2024-10-31,Colombia,1926.345735306308,9
2024-10-31,Uruguay,1913.9956934657268,10
2024-10-31,Switzerland,1911.367117506042,11
2024-10-31,Croatia,1910.7650376702347,12
2024-10-31,Portugal,1908.5570892152148,13
2024-10-31,Italy,1875.7492394209103,14
2024-10-31,Japan,1867.5472548489147,15
2024-10-31,Senegal,1855.983574602977,16
2024-10-31,Iran,1850.496455308129,17
2024-10-31,Morocco,1842.3724297590547,18
2024-10-31,United States,1837.3789050975604,19
2024-10-31,Denmark,1823.383320117177,20
2024-10-31,South Korea,1800.910656801475,21
2024-10-31,Mexico,1784.0765800333356,22
2024-10-31,Australia,1775.4306600963846,23
2024-10-31,Ivory Coast,1738.2701068558151,24
2024-10-31,New Zealand,1728.072370203766,25
2024-10-31,Algeria,1714.9104883743062,26
2024-10-31,Poland,1712.2208548365338,27
2024-10-31,Canada,1702.1472201336264,28
2024-10-31,Serbia,1691.994738665694,29
2024-10-31,Saudi Arabia,1672.2328432728148,30
2024-10-31,Iraq,1665.2844935405071,31
2024-10-31,Ukraine,1606.5296476494498,32
2024-10-31,Jamaica,1598.2909479372956,33
2024-10-31,United Arab Emirates,1588.4847508680143,34
2024-10-31,Wales,1582.413715727039,35
2024-10-31,Cameroon,1580.0174644667318,36
2024-10-31,Mali,1564.2186928735732,37
2024-10-31,Chile,1563.2696375227263,38
2024-10-31,Nigeria,1552.6199269627987,39
2024-10-31,Panama,1544.7787462120987,40
2024-10-31,Sweden,1520.5428559707127,41
2024-10-31,Peru,1517.3794575572706,42
2024-10-31,Egypt,1502.2948000140475,43
2024-10-31,Costa Rica,1466.692947220617,44
2024-10-31,Tunisia,1466.0804355447817,45
2024-10-31,Venezuela,1431.7663272905047,46
2024-10-31,Ecuador,1431.310730111971,47
2024-10-31,Qatar,1404.4531976084866,48
2024-11-30,Argentina,2106.7212254365686,1
2024-11-30,France,2090.188031291788,2
2024-11-30,Spain,2076.1313442459505,3
2024-11-30,England,2026.380463204947,4
2024-11-30,Netherlands,1959.9753278608275,5
2024-11-30,Brazil,1958.7440244914621,6
2024-11-30,Belgium,1955.6558991257489,7
2024-11-30,Germany,1935.4395412745992,8
2024-11-30,Colombia,1927.7831556816582,9
2024-11-30,Uruguay,1916.0417812276291,10
2024-11-30,Switzerland,1915.6445639473495,11
2024-11-30,Croatia,1909.5209266185834,12
2024-11-30,Portugal,1908.428338085638,13
2024-11-30,Italy,1878.111981886505,14
2024-11-30,Japan,1864.8617639318234,15
2024-11-30,Senegal,1856.962307615084,16
2024-11-30,Iran,1848.8695964699978,17
2024-11-30,Morocco,1842.727020649915,18
2024-11-30,United States,1837.8189329821794,19
2024-11-30,Denmark,1822.4094240873249,20
2024-11-30,South Korea,1798.1422505392427,21
2024-11-30,Mexico,1784.8489082896187,22
2024-11-30,Australia,1775.8840166646849,23
2024-11-30,Ivory Coast,1735.9885808046026,24
2024-11-30,New Zealand,1730.3161697474945,25
2024-11-30,Algeria,1713.4965111568226,26
2024-11-30,Poland,1709.1871146103538,27
2024-11-30,Canada,1699.926020764208,28
2024-11-30,Serbia,1691.6705595420553,29
2024-11-30,Saudi Arabia,1672.3091619545053,30
2024-11-30,Iraq,1665.1421388518409,31
2024-11-30,Ukraine,1610.064104179262,32
2024-11-30,Jamaica,1599.861507124924,33
2024-11-30,United Arab Emirates,1590.5399294338938,34
2024-11-30,Cameroon,1583.563213766422,35
2024-11-30,Wales,1583.042538809989,36
2024-11-30,Mali,1564.6713087045694,37
2024-11-30,Chile,1564.145049060417,38
2024-11-30,Nigeria,1550.275116530346,39
2024-11-30,Panama,1545.5260168009122,40
2024-11-30,Sweden,1520.9959296983398,41
2024-11-30,Peru,1517.0336136517801,42
2024-11-30,Egypt,1504.4179704668575,43
2024-11-30,Costa Rica,1466.1575016524494,44
2024-11-30,Tunisia,1463.8663482711224,45
2024-11-30,Ecuador,1431.2911308166097,46
2024-11-30,Venezuela,1427.8833107575422,47
2024-11-30,Qatar,1400.6680895836191,48
2024-12-31,Argentina,2107.7891743133914,1
2024-12-31,France,2090.296014727162,2
2024-12-31,Spain,2079.5231637523193,3
2024-12-31,England,2026.2658532083165,4
2024-12-31,Netherlands,1959.8467080450614,5
2024-12-31,Brazil,1958.8232747792633,6
2024-12-31,Belgium,1957.2505682836513,7
2024-12-31,Germany,1934.9049361475388,8
2024-12-31,Colombia,1924.9829722449774,9
2024-12-31,Uruguay,1918.1201492915825,10
2024-12-31,Switzerland,1915.077115897176,11
2024-12-31,Portugal,1910.3069320453017,12
2024-12-31,Croatia,1909.1514583342826,13
2024-12-31,Italy,1877.3981099420503,14
2024-12-31,Japan,1861.9142297632734,15
2024-12-31,Senegal,1855.4902428985247,16
2024-12-31,Iran,1848.9411733971222,17
2024-12-31,Morocco,1843.3612925518903,18
2024-12-31,United States,1834.6920019635756,19
2024-12-31,Denmark,1819.4795447173983,20
2024-12-31,South Korea,1797.6594141368032,21
2024-12-31,Mexico,1783.9657787899116,22
2024-12-31,Australia,1775.4979518700607,23
2024-12-31,Ivory Coast,1735.9205063105514,24
2024-12-31,New Zealand,1731.147454290988,25
2024-12-31,Algeria,1712.5170749922315,26
2024-12-31,Poland,1709.2128703122196,27
2024-12-31,Canada,1701.201147507007,28
2024-12-31,Serbia,1695.7191895771366,29
2024-12-31,Saudi Arabia,1668.838405561244,30
2024-12-31,Iraq,1666.2713322671548,31
2024-12-31,Ukraine,1611.7010806431772,32
2024-12-31,Jamaica,1603.592547145686,33
2024-12-31,United Arab Emirates,1587.642402263323,34
2024-12-31,Cameroon,1587.322884353642,35
2024-12-31,Wales,1583.7919149914187,36
2024-12-31,Chile,1564.3503772268054,37
2024-12-31,Mali,1563.2273033702845,38
2024-12-31,Nigeria,1553.1908227885094,39
2024-12-31,Panama,1545.6558990919111,40
2024-12-31,Sweden,1522.3193291784512,41
2024-12-31,Peru,1517.644228294235,42
2024-12-31,Egypt,1504.9266355757854,43
2024-12-31,Costa Rica,1462.586625755789,44
2024-12-31,Tunisia,1461.6159633268126,45
2024-12-31,Ecuador,1432.103490447273,46
2024-12-31,Venezuela,1427.6211851888731,47
2024-12-31,Qatar,1398.98747287927,48
2025-01-31,Argentina,2110.068573309374,1
2025-01-31,France,2091.6834580869663,2
2025-01-31,Spain,2076.4700528440217,3
2025-01-31,England,2022.2252555743748,4
2025-01-31,Brazil,1958.4985835526231,5
2025-01-31,Belgium,1958.2313161299785,6
2025-01-31,Netherlands,1956.4857911537867,7
2025-01-31,Germany,1935.2814766506724,8
2025-01-31,Colombia,1926.6282065057007,9
2025-01-31,Uruguay,1917.9488783916727,10
2025-01-31,Portugal,1911.3106448266633,11
2025-01-31,Switzerland,1911.201365935929,12
2025-01-31,Croatia,1910.270390363921,13
2025-01-31,Italy,1878.7098152730337,14
2025-01-31,Japan,1861.721870031551,15
2025-01-31,Senegal,1854.9096059143885,16
2025-01-31,Iran,1849.2820331879923,17
2025-01-31,Morocco,1844.1223456938949,18
2025-01-31,United States,1837.6727777964168,19
2025-01-31,Denmark,1817.6672836454034,20
2025-01-31,South Korea,1800.7123633178123,21
2025-01-31,Mexico,1783.7044561652751,22
2025-01-31,Australia,1776.252289636108,23
2025-01-31,New Zealand,1733.3411843147676,24
2025-01-31,Ivory Coast,1732.590931996953,25
2025-01-31,Algeria,1712.6335590133183,26
2025-01-31,Poland,1712.5269125655586,27
2025-01-31,Canada,1702.386273568171,28
2025-01-31,Serbia,1694.8209920603372,29
2025-01-31,Saudi Arabia,1671.105975949658,30
2025-01-31,Iraq,1663.2399125535987,31
2025-01-31,Ukraine,1609.9844000192077,32
2025-01-31,Jamaica,1603.9353025616167,33
2025-01-31,Cameroon,1588.445316543595,34
2025-01-31,United Arab Emirates,1586.2660547910973,35
2025-01-31,Wales,1585.2532110135514,36
2025-01-31,Chile,1565.0201709828946,37
2025-01-31,Mali,1563.0129813859255,38
2025-01-31,Nigeria,1552.8859882900354,39
2025-01-31,Panama,1544.7269722807785,40
2025-01-31,Sweden,1525.519655006478,41
2025-01-31,Peru,1517.8396605510166,42
2025-01-31,Egypt,1503.249624331208,43
2025-01-31,Costa Rica,1463.2251722228548,44
2025-01-31,Tunisia,1459.3265315300143,45
2025-01-31,Ecuador,1432.5680813307006,46
2025-01-31,Venezuela,1426.1868246873164,47
2025-01-31,Qatar,1396.2472380619924,48
2025-02-28,Argentina,2109.9388999393896,1
2025-02-28,France,2095.524491527965,2
2025-02-28,Spain,2081.2851178073374,3
2025-02-28,England,2019.9070737499494,4
2025-02-28,Belgium,1962.6390240880382,5
2025-02-28,Brazil,1956.9646392153822,6
2025-02-28,Netherlands,1955.2058253018138,7
2025-02-28,Germany,1939.1941899156718,8
2025-02-28,Colombia,1924.5753535197468,9
2025-02-28,Uruguay,1921.0530745813849,10
2025-02-28,Portugal,1912.3597619902564,11
2025-02-28,Switzerland,1909.6594966960924,12
2025-02-28,Croatia,1908.5538131584278,13
2025-02-28,Italy,1880.7217271991394,14
2025-02-28,Japan,1860.7808540079698,15
2025-02-28,Senegal,1856.0259823825188,16
2025-02-28,Iran,1853.1438898924218,17
2025-02-28,Morocco,1845.8331391296958,18
2025-02-28,United States,1839.5890765800646,19
2025-02-28,Denmark,1818.6511879903717,20
2025-02-28,South Korea,1798.521666892405,21
2025-02-28,Mexico,1783.4594889266084,22
2025-02-28,Australia,1776.3397724120414,23
2025-02-28,Ivory Coast,1734.5326216439983,24
2025-02-28,New Zealand,1732.0552738441481,25
2025-02-28,Poland,1713.4266670999802,26
2025-02-28,Algeria,1710.812581053718,27
2025-02-28,Canada,1704.612576930189,28
2025-02-28,Serbia,1692.922080583867,29
2025-02-28,Saudi Arabia,1669.9109653841556,30
2025-02-28,Iraq,1663.5595685378903,31
2025-02-28,Ukraine,1609.891420720421,32
2025-02-28,Jamaica,1606.6792922865823,33
2025-02-28,United Arab Emirates,1589.391351747839,34
2025-02-28,Cameroon,1588.3670851402305,35
2025-02-28,Wales,1588.1167546674699,36
2025-02-28,Chile,1563.8145102455555,37
