rank_date,country_full,total_points,rank
2020-09-30,Croatia,1875.0481355401039,11
2020-09-30,New Zealand,1843.2731995630945,12
2020-09-30,Iran,1827.305881799101,13
2020-09-30,Denmark,1793.483404455734,14
2020-09-30,Portugal,1716.403027217183,15
2020-09-30,Iraq,1689.7648348783432,16
2020-09-30,Peru,1672.1073328731632,17
2020-09-30,Japan,1664.3490587367148,18
2020-09-30,Switzerland,1662.4292110903934,19
2020-09-30,Belgium,1634.0662933724477,20
2020-09-30,Australia,1619.0713232059213,21
2020-09-30,Italy,1595.0183505402722,22
2020-09-30,Algeria,1592.9680627788755,23
2020-09-30,Colombia,1569.3916112615727,24
2020-09-30,Panama,1515.8695620043582,25
2020-09-30,Brazil,1497.439464759081,26
2020-09-30,Senegal,1488.1929112057283,27
2020-09-30,Spain,1488.0006349399534,28
2020-09-30,United Arab Emirates,1455.993996768721,29
2020-09-30,Cameroon,1439.0061113537738,30
2020-09-30,Egypt,1431.4428032537755,31
2020-09-30,Ecuador,1421.9591067799329,32
2020-09-30,Nigeria,1421.606770250826,33
2020-09-30,Serbia,1415.4381840338003,34
2020-09-30,South Korea,1411.5588659231325,35
2020-09-30,Canada,1408.596915381565,36
2020-09-30,Mali,1406.8328696716421,37
2020-09-30,Morocco,1342.7283778889205,38
2020-09-30,Jamaica,1314.0029600147752,39
2020-09-30,Saudi Arabia,1286.6085012142312,40
2020-09-30,Wales,1163.1801155631458,41
2020-09-30,Ivory Coast,1121.018682138806,42
2020-09-30,Argentina,1099.9939137103622,43
2020-09-30,England,1094.650203678562,44
2020-09-30,Mexico,1019.9986173012331,45
2020-09-30,Costa Rica,1004.7058413834184,46
2020-09-30,Ukraine,958.8102344075334,47
2020-09-30,Poland,881.2994032552245,48
2020-10-31,Sweden,2132.230764614648,1
2020-10-31,France,2082.639337348401,2
2020-10-31,Germany,2007.6119024154223,3
2020-10-31,United States,1974.7234764868324,4
2020-10-31,Qatar,1973.1706743269208,5
2020-10-31,Uruguay,1971.1189294515518,6
2020-10-31,Tunisia,1934.6908134569676,7
2020-10-31,Netherlands,1931.0273073872463,8
2020-10-31,Venezuela,1895.1236118718557,9
2020-10-31,Chile,1888.060181559777,10
2020-10-31,Croatia,1881.7143765493327,11
2020-10-31,New Zealand,1844.1699053977607,12
2020-10-31,Iran,1835.0136214714287,13
2020-10-31,Denmark,1788.6988750480368,14
2020-10-31,Portugal,1714.4785288451942,15
2020-10-31,Peru,1688.7795006530087,16
2020-10-31,Iraq,1678.3571634918878,17
2020-10-31,Switzerland,1670.7965669108762,18
2020-10-31,Japan,1646.0833084883866,19
2020-10-31,Belgium,1623.46877466083,20
2020-10-31,Australia,1615.2920809101795,21
2020-10-31,Algeria,1599.537018003677,22
2020-10-31,Italy,1593.2877407441279,23
2020-10-31,Colombia,1560.7550846449644,24
2020-10-31,Panama,1521.5506733644168,25
2020-10-31,Senegal,1507.5435948724985,26
2020-10-31,Brazil,1491.7491060874345,27
2020-10-31,Spain,1477.9507008378644,28
2020-10-31,United Arab Emirates,1451.8076941771826,29
2020-10-31,Nigeria,1440.5269914428065,30
2020-10-31,Egypt,1434.9252075236718,31
2020-10-31,Cameroon,1432.393531056188,32
2020-10-31,South Korea,1425.0566811785807,33
2020-10-31,Ecuador,1411.9668642071972,34
2020-10-31,Serbia,1411.1818690838682,35
2020-10-31,Canada,1406.7491163978664,36
2020-10-31,Mali,1398.160585798225,37
2020-10-31,Morocco,1342.25949046809,38
2020-10-31,Jamaica,1306.9554819339214,39
2020-10-31,Saudi Arabia,1284.5524857455214,40
2020-10-31,Wales,1164.563227524371,41
2020-10-31,Ivory Coast,1116.1485906307573,42
2020-10-31,England,1106.0125041617569,43
2020-10-31,Argentina,1084.4782882088523,44
2020-10-31,Mexico,1023.2905018486734,45
2020-10-31,Costa Rica,995.4085397418552,46
2020-10-31,Ukraine,964.4686297190411,47
2020-10-31,Poland,873.730686287054,48
2020-11-30,Sweden,2151.93017380042,1
2020-11-30,France,2065.2494410009167,2
2020-11-30,Germany,2005.484519044629,3
2020-11-30,Qatar,1985.1789136848874,4
2020-11-30,United States,1971.2702769259638,5
2020-11-30,Uruguay,1954.9644076045809,6
2020-11-30,Tunisia,1946.8633416799885,7
2020-11-30,Netherlands,1931.8624934861616,8
2020-11-30,Venezuela,1907.075077613268,9
2020-11-30,Croatia,1883.393449577171,10
2020-11-30,Chile,1876.5625452965148,11
2020-11-30,New Zealand,1853.9892653290626,12
2020-11-30,Iran,1836.1010606050068,13
2020-11-30,Denmark,1787.1903610012994,14
2020-11-30,Portugal,1725.4161583780563,15
2020-11-30,Iraq,1690.2964121430068,16
2020-11-30,Peru,1678.8778637124876,17
2020-11-30,Switzerland,1674.064221890798,18
2020-11-30,Japan,1632.2323797365339,19
2020-11-30,Belgium,1619.9624329142496,20
2020-11-30,Australia,1605.879181135868,21
2020-11-30,Algeria,1597.8955117315131,22
2020-11-30,Italy,1596.625933271908,23
2020-11-30,Colombia,1559.2795135704337,24
2020-11-30,Panama,1543.8061154467966,25
2020-11-30,Senegal,1514.228058285868,26
2020-11-30,Brazil,1490.7871122328113,27
2020-11-30,Spain,1484.8572284513014,28
2020-11-30,United Arab Emirates,1455.8002935224329,29
2020-11-30,Nigeria,1438.3793900947383,30
2020-11-30,South Korea,1433.23777079736,31
2020-11-30,Egypt,1430.3499855902628,32
2020-11-30,Ecuador,1417.7324653603043,33
2020-11-30,Cameroon,1416.5802378958506,34
2020-11-30,Canada,1409.6658482789567,35
2020-11-30,Mali,1408.1480548634634,36
2020-11-30,Serbia,1401.5756124320658,37
2020-11-30,Morocco,1342.384638028325,38
2020-11-30,Jamaica,1309.1801750335328,39
2020-11-30,Saudi Arabia,1306.9012128843513,40
2020-11-30,Wales,1165.9221877285884,41
2020-11-30,Ivory Coast,1125.178858867334,42
2020-11-30,Argentina,1100.4180009272993,43
2020-11-30,England,1088.6982843900664,44
2020-11-30,Mexico,1018.3362808111636,45
2020-11-30,Costa Rica,1004.4755966622121,46
2020-11-30,Ukraine,966.7308511593021,47
2020-11-30,Poland,880.0185298363452,48
2020-12-31,Sweden,2155.4729677953655,1
2020-12-31,France,2089.0049465468705,2
2020-12-31,Germany,2006.7108452050077,3
2020-12-31,Qatar,1995.6410361014116,4
2020-12-31,United States,1961.6938968866964,5
2020-12-31,Tunisia,1955.8660294882825,6
2020-12-31,Uruguay,1950.3120381872002,7
2020-12-31,Netherlands,1925.77872440962,8
2020-12-31,Venezuela,1896.8462723669752,9
2020-12-31,Chile,1890.416225067398,10
2020-12-31,Croatia,1874.973010139619,11
2020-12-31,New Zealand,1845.8846433788856,12
2020-12-31,Iran,1831.5087002460355,13
2020-12-31,Denmark,1772.9128811936916,14
2020-12-31,Portugal,1734.971091290377,15
2020-12-31,Switzerland,1687.8845173781283,16
2020-12-31,Peru,1677.4619393985736,17
2020-12-31,Iraq,1676.8228439977213,18
2020-12-31,Japan,1641.9337823720605,19
2020-12-31,Australia,1616.2284498068468,20
2020-12-31,Belgium,1614.2421011723509,21
2020-12-31,Italy,1599.4978099676077,22
2020-12-31,Algeria,1590.0233003196288,23
2020-12-31,Colombia,1554.9085173709998,24
2020-12-31,Panama,1549.5260661136726,25
2020-12-31,Brazil,1498.6992114842262,26
2020-12-31,Senegal,1497.5766071659143,27
2020-12-31,Spain,1478.6287278921855,28
2020-12-31,United Arab Emirates,1457.6127635513674,29
2020-12-31,Nigeria,1437.9238654836881,30
2020-12-31,Ecuador,1432.8625837253005,31
2020-12-31,Egypt,1421.5405112340072,32
2020-12-31,South Korea,1420.0120220897097,33
2020-12-31,Cameroon,1419.6180677738205,34
2020-12-31,Canada,1414.2407551109584,35
2020-12-31,Serbia,1401.2427797261892,36
2020-12-31,Mali,1400.9054495164514,37
2020-12-31,Morocco,1344.878837130864,38
2020-12-31,Jamaica,1320.5842212479806,39
2020-12-31,Saudi Arabia,1315.008685516964,40
2020-12-31,Wales,1162.7262269062528,41
2020-12-31,Ivory Coast,1121.55680814648,42
2020-12-31,Argentina,1093.527086845829,43
2020-12-31,England,1071.4454117914936,44
2020-12-31,Mexico,1040.0875976887023,45
2020-12-31,Costa Rica,999.1080218290341,46
2020-12-31,Ukraine,976.162011948048,47
2020-12-31,Poland,881.9437184350886,48
2021-01-31,Sweden,2167.5779527098057,1
2021-01-31,France,2082.692838613309,2
2021-01-31,Germany,2006.3728898792745,3
2021-01-31,Qatar,1995.7612909523004,4
2021-01-31,Tunisia,1979.242368651267,5
2021-01-31,United States,1950.2919545424963,6
2021-01-31,Netherlands,1947.2014873833148,7
2021-01-31,Uruguay,1943.5881230656416,8
2021-01-31,Venezuela,1892.4007437892512,9
2021-01-31,Chile,1889.8373070899656,10
2021-01-31,Croatia,1887.141701503358,11
2021-01-31,New Zealand,1859.8106675917784,12
2021-01-31,Iran,1833.4496840014983,13
2021-01-31,Denmark,1763.273030186838,14
2021-01-31,Portugal,1735.3718077033022,15
2021-01-31,Switzerland,1699.0155864263681,16
2021-01-31,Peru,1689.1038980647493,17
2021-01-31,Iraq,1682.6171274349683,18
2021-01-31,Japan,1635.9430962330573,19
2021-01-31,Belgium,1622.3616144392452,20
2021-01-31,Australia,1615.7654912207965,21
2021-01-31,Italy,1614.3815794881598,22
2021-01-31,Algeria,1600.4624649316124,23
2021-01-31,Colombia,1555.9202466429354,24
2021-01-31,Panama,1555.2615706138868,25
2021-01-31,Brazil,1510.8907297134622,26
2021-01-31,Senegal,1497.5027408323751,27
2021-01-31,Spain,1473.4660612460689,28
2021-01-31,United Arab Emirates,1469.8468837976898,29
2021-01-31,Nigeria,1457.7576974483038,30
2021-01-31,Ecuador,1447.0342346995517,31
2021-01-31,South Korea,1430.774161251678,32
2021-01-31,Mali,1409.8250705942685,33
2021-01-31,Canada,1409.3635215479853,34
2021-01-31,Egypt,1409.250260710549,35
2021-01-31,Cameroon,1409.1512531741505,36
2021-01-31,Serbia,1403.4686006942684,37
2021-01-31,Morocco,1343.1082105783344,38
2021-01-31,Jamaica,1329.7083178469247,39
2021-01-31,Saudi Arabia,1305.791558811614,40
2021-01-31,Wales,1161.3051949915643,41
2021-01-31,Ivory Coast,1120.6578207395523,42
2021-01-31,Argentina,1093.6757780871785,43
2021-01-31,England,1062.5032915987313,44
2021-01-31,Mexico,1052.2456711729774,45
2021-01-31,Costa Rica,994.1030271280073,46
2021-01-31,Ukraine,975.7324310530323,47
2021-01-31,Poland,877.5643558077138,48
2021-02-28,Sweden,2172.760338493842,1
2021-02-28,France,2066.401445882493,2
2021-02-28,Germany,2004.1942093942291,3
2021-02-28,Qatar,1991.1928665279063,4
2021-02-28,Tunisia,1967.6509983673445,5
2021-02-28,Uruguay,1943.2552233810145,6
2021-02-28,United States,1943.0907389225913,7
2021-02-28,Netherlands,1940.2832609085758,8
2021-02-28,Chile,1891.4307795230943,9
2021-02-28,Venezuela,1891.3910695090137,10
2021-02-28,Croatia,1888.5204648988808,11
2021-02-28,New Zealand,1876.7803480925052,12
2021-02-28,Iran,1840.9601736409284,13
2021-02-28,Denmark,1769.191375305862,14
2021-02-28,Portugal,1715.978904832078,15
2021-02-28,Iraq,1698.3229663153043,16
2021-02-28,Switzerland,1689.4595542101229,17
2021-02-28,Peru,1684.2024044653226,18
2021-02-28,Belgium,1636.4167242403055,19
2021-02-28,Japan,1625.2190953462862,20
2021-02-28,Italy,1606.5608056341782,21
2021-02-28,Australia,1606.24312925976,22
2021-02-28,Algeria,1590.501226719336,23
2021-02-28,Panama,1561.7276437986072,24
2021-02-28,Colombia,1560.027917413608,25
2021-02-28,Brazil,1506.2289667938503,26
2021-02-28,Senegal,1496.1893646171263,27
2021-02-28,United Arab Emirates,1460.892725599015,28
2021-02-28,Nigeria,1460.2949380809334,29
2021-02-28,Spain,1456.2091871202251,30
2021-02-28,Ecuador,1455.7637015084954,31
2021-02-28,South Korea,1437.2747566760424,32
2021-02-28,Canada,1422.9908418108653,33
2021-02-28,Egypt,1407.1617027037435,34
2021-02-28,Serbia,1407.054611229414,35
2021-02-28,Cameroon,1399.7994350553583,36
2021-02-28,Mali,1393.1656011039888,37
2021-02-28,Morocco,1347.524745945282,38
2021-02-28,Jamaica,1327.2904771473889,39
2021-02-28,Saudi Arabia,1304.5102890858777,40
2021-02-28,Wales,1169.5030085085934,41
2021-02-28,Ivory Coast,1119.550309352755,42
2021-02-28,Argentina,1114.4024947265266,43
2021-02-28,England,1069.4165181228734,44
2021-02-28,Mexico,1061.3779070448777,45
2021-02-28,Costa Rica,988.1392730319174,46
2021-02-28,Ukraine,973.6492765290383,47
2021-02-28,Poland,869.9872399229389,48
2021-03-31,Sweden,2162.734727615723,1
2021-03-31,France,2070.484740996459,2
2021-03-31,Qatar,2011.8468351122262,3
2021-03-31,Germany,2003.5845000205645,4
2021-03-31,Netherlands,1960.2980580034252,5
2021-03-31,Tunisia,1952.2880016005154,6
2021-03-31,United States,1948.4424919093424,7
2021-03-31,Uruguay,1936.3892151707214,8
2021-03-31,Chile,1914.4403555238475,9
2021-03-31,Venezuela,1891.0160687480745,10
2021-03-31,Croatia,1886.4884269171798,11
2021-03-31,New Zealand,1872.3802076790332,12
2021-03-31,Iran,1820.9843846042834,13
2021-03-31,Denmark,1767.7765690300446,14
2021-03-31,Portugal,1722.028848249201,15
2021-03-31,Iraq,1692.5139400215778,16
2021-03-31,Peru,1686.1986776261217,17
2021-03-31,Switzerland,1678.578648180242,18
2021-03-31,Belgium,1627.8317996197804,19
2021-03-31,Japan,1627.4591275754192,20
2021-03-31,Italy,1605.0169757530546,21
2021-03-31,Australia,1603.0021861904927,22
2021-03-31,Algeria,1602.0667616327626,23
2021-03-31,Panama,1571.5412184834738,24
2021-03-31,Colombia,1559.0400887945577,25
2021-03-31,Brazil,1511.0064610076397,26
2021-03-31,Senegal,1485.7824721398467,27
2021-03-31,South Korea,1461.5780514146904,28
2021-03-31,Nigeria,1456.5377970377242,29
2021-03-31,Ecuador,1454.9049438676661,30
2021-03-31,United Arab Emirates,1450.25881675572,31
2021-03-31,Spain,1435.3304434292256,32
2021-03-31,Canada,1420.0219503647465,33
2021-03-31,Serbia,1414.9122590968716,34
2021-03-31,Egypt,1413.4269773761866,35
2021-03-31,Cameroon,1405.75949117787,36
2021-03-31,Mali,1398.997420299226,37
2021-03-31,Morocco,1332.3109770014262,38
2021-03-31,Saudi Arabia,1326.568070139569,39
2021-03-31,Jamaica,1307.441855994862,40
2021-03-31,Wales,1158.8660617120956,41
2021-03-31,Ivory Coast,1128.2474041877865,42
2021-03-31,Argentina,1120.552315485123,43
2021-03-31,England,1079.1590696873618,44
2021-03-31,Mexico,1043.3081913388503,45
2021-03-31,Ukraine,975.5659169427844,46
2021-03-31,Costa Rica,965.7013120191828,47
2021-03-31,Poland,840.3079818880743,48
2021-04-30,Sweden,2164.85405162734,1
2021-04-30,France,2057.351674919836,2
2021-04-30,Qatar,2011.4385052820965,3
2021-04-30,Germany,2009.8980503853604,4
2021-04-30,Tunisia,1971.324557188623,5
2021-04-30,Netherlands,1968.7434741499508,6
2021-04-30,United States,1950.5524090538634,7
2021-04-30,Uruguay,1933.3986927390083,8
2021-04-30,Chile,1906.3264825284814,9
2021-04-30,Croatia,1902.1902787675688,10
2021-04-30,Venezuela,1887.8947511949418,11
2021-04-30,New Zealand,1860.7338638547642,12
2021-04-30,Iran,1807.3323642679252,13
2021-04-30,Denmark,1772.9294011142865,14
2021-04-30,Portugal,1705.4463691787155,15
2021-04-30,Iraq,1682.6784380668794,16
2021-04-30,Peru,1678.5216810323752,17
2021-04-30,Switzerland,1666.6603673331495,18
2021-04-30,Belgium,1633.8238254065361,19
2021-04-30,Japan,1632.6120981125957,20
2021-04-30,Italy,1604.0940156927254,21
2021-04-30,Australia,1603.8440369209366,22
2021-04-30,Algeria,1587.2612414215962,23
2021-04-30,Panama,1563.4055582977926,24
2021-04-30,Colombia,1551.6957424932316,25
2021-04-30,Brazil,1508.496331227614,26
2021-04-30,Senegal,1472.939074227673,27
2021-04-30,Nigeria,1466.004677331337,28
2021-04-30,South Korea,1455.7192885448035,29
2021-04-30,Ecuador,1450.916739351271,30
2021-04-30,United Arab Emirates,1433.3020283525636,31
2021-04-30,Egypt,1430.6466127852561,32
2021-04-30,Canada,1429.2479566461882,33
2021-04-30,Spain,1426.62548281259,34
2021-04-30,Mali,1424.5510038376449,35
2021-04-30,Cameroon,1411.9176418965626,36
2021-04-30,Serbia,1410.842562532127,37
2021-04-30,Morocco,1332.489101219764,38
2021-04-30,Saudi Arabia,1327.3742352068925,39
2021-04-30,Jamaica,1302.180091580659,40
2021-04-30,Wales,1147.0739714904055,41
2021-04-30,Ivory Coast,1131.9652790503987,42
2021-04-30,Argentina,1123.926585293539,43
2021-04-30,England,1098.3326136192868,44
2021-04-30,Mexico,1042.837997769084,45
2021-04-30,Costa Rica,971.6573086925555,46
2021-04-30,Ukraine,967.3253358098124,47
2021-04-30,Poland,861.0921045850348,48
2021-05-31,Sweden,2174.491666589824,1
2021-05-31,France,2044.0007822214588,2
2021-05-31,Germany,2014.6293725478322,3
2021-05-31,Qatar,2004.834634529619,4
2021-05-31,Tunisia,1991.9711536675463,5
2021-05-31,Netherlands,1978.9343231161608,6
2021-05-31,United States,1963.3522202235677,7
2021-05-31,Uruguay,1940.0382887300884,8
2021-05-31,Chile,1907.9080478391734,9
2021-05-31,Croatia,1900.8385288956536,10
2021-05-31,Venezuela,1898.6360826586365,11
2021-05-31,New Zealand,1867.4756796281006,12
2021-05-31,Iran,1818.8279007671983,13
2021-05-31,Denmark,1769.4716025160722,14
2021-05-31,Portugal,1702.7748159787313,15
2021-05-31,Peru,1678.3275025982616,16
2021-05-31,Iraq,1677.6761028983396,17
2021-05-31,Switzerland,1655.0392841044918,18
2021-05-31,Belgium,1644.3883412314094,19
2021-05-31,Japan,1635.2145692885442,20
2021-05-31,Australia,1613.8248913642435,21
2021-05-31,Italy,1586.552993662579,22
2021-05-31,Algeria,1579.4490421840478,23
2021-05-31,Panama,1566.9255269373266,24
2021-05-31,Colombia,1558.5724073424403,25
2021-05-31,Brazil,1519.4650856357168,26
2021-05-31,Senegal,1472.72241323738,27
2021-05-31,Nigeria,1459.3862170399893,28
2021-05-31,United Arab Emirates,1447.4057322827925,29
2021-05-31,Ecuador,1443.5760712943588,30
2021-05-31,Canada,1442.4974682925792,31
2021-05-31,South Korea,1441.5278136104964,32
2021-05-31,Egypt,1434.9865220181616,33
2021-05-31,Mali,1432.4948268379198,34
2021-05-31,Cameroon,1424.925060269763,35
2021-05-31,Spain,1423.7599787852866,36
2021-05-31,Serbia,1421.7675718052374,37
2021-05-31,Saudi Arabia,1331.0047247429047,38
2021-05-31,Morocco,1325.5577332296675,39
2021-05-31,Jamaica,1300.8650497150454,40
2021-05-31,Wales,1141.929529405686,41
2021-05-31,Ivory Coast,1128.014260415053,42
2021-05-31,Argentina,1127.1764269373825,43
2021-05-31,England,1094.187367524421,44
2021-05-31,Mexico,1030.5541184251058,45
2021-05-31,Costa Rica,971.5067451608768,46
2021-05-31,Ukraine,970.6959008214934,47
2021-05-31,Poland,858.5834744415204,48
2021-06-30,Sweden,2188.38659654249,1
2021-06-30,France,2057.993686657185,2
2021-06-30,Germany,2029.9741670574845,3
2021-06-30,Qatar,2008.2137455538937,4
2021-06-30,Tunisia,1975.4430386825854,5
2021-06-30,Netherlands,1973.205395052326,6
2021-06-30,United States,1968.007473079336,7
2021-06-30,Uruguay,1953.7294766842979,8
2021-06-30,Chile,1906.738299284759,9
2021-06-30,Croatia,1906.604258406276,10
2021-06-30,Venezuela,1903.8335127718701,11
2021-06-30,New Zealand,1870.174332856745,12
2021-06-30,Iran,1825.5199033615706,13
2021-06-30,Denmark,1788.9843413945061,14
2021-06-30,Portugal,1710.2873314291458,15
2021-06-30,Iraq,1686.456996813996,16
2021-06-30,Peru,1682.683666307679,17
2021-06-30,Belgium,1636.5568791287792,18
2021-06-30,Switzerland,1636.4127932225765,19
2021-06-30,Japan,1630.8499023887123,20
2021-06-30,Australia,1617.355153079586,21
2021-06-30,Italy,1584.7809818885148,22
2021-06-30,Algeria,1573.3215679089194,23
2021-06-30,Panama,1559.9876422087439,24
2021-06-30,Colombia,1552.0815747770826,25
2021-06-30,Brazil,1533.1921409169204,26
2021-06-30,Senegal,1464.7081719282514,27
2021-06-30,United Arab Emirates,1455.5047390419695,28
2021-06-30,Nigeria,1451.9740056304113,29
2021-06-30,Canada,1449.8028019410108,30
2021-06-30,Spain,1444.5611960514746,31
2021-06-30,South Korea,1441.048996684198,32
2021-06-30,Egypt,1433.3099244545488,33
2021-06-30,Ecuador,1433.1774393530397,34
2021-06-30,Mali,1422.9776785899046,35
2021-06-30,Cameroon,1421.2965658961261,36
2021-06-30,Serbia,1420.0678309060825,37
2021-06-30,Saudi Arabia,1328.6272896245152,38
2021-06-30,Morocco,1325.380416370852,39
2021-06-30,Jamaica,1310.9400272165535,40
2021-06-30,Wales,1137.9339530663685,41
2021-06-30,Argentina,1133.8215368630863,42
2021-06-30,Ivory Coast,1133.082353956413,43
2021-06-30,England,1097.2801849320826,44
2021-06-30,Mexico,1040.3831616748832,45
2021-06-30,Costa Rica,980.177844150981,46
2021-06-30,Ukraine,974.1715904938189,47
2021-06-30,Poland,875.950477641126,48
2021-07-31,Sweden,2183.0282868091335,1
2021-07-31,France,2066.5476267754034,2
2021-07-31,Germany,2030.302097635751,3
2021-07-31,Qatar,2006.2628984809696,4
2021-07-31,Netherlands,1983.7075262727599,5
2021-07-31,Tunisia,1970.3023198187038,6
2021-07-31,United States,1964.2926796679833,7
2021-07-31,Uruguay,1948.13521695183,8
2021-07-31,Venezuela,1920.526775728937,9
2021-07-31,Croatia,1905.960340263983,10
2021-07-31,Chile,1893.1047862626708,11
2021-07-31,New Zealand,1863.4158640540684,12
2021-07-31,Iran,1815.3688323645401,13
2021-07-31,Denmark,1796.7779871896082,14
2021-07-31,Portugal,1717.354054623484,15
2021-07-31,Peru,1694.3245523026303,16
2021-07-31,Iraq,1683.6033621315485,17
2021-07-31,Japan,1649.6910189866521,18
2021-07-31,Switzerland,1643.4351288733817,19
2021-07-31,Belgium,1642.7808585039586,20
2021-07-31,Australia,1615.5632916553013,21
2021-07-31,Italy,1601.5732072000217,22
2021-07-31,Algeria,1573.3641032121088,23
2021-07-31,Panama,1559.7912682463102,24
2021-07-31,Colombia,1554.2400850767142,25
2021-07-31,Brazil,1529.731078161317,26
2021-07-31,United Arab Emirates,1470.3995403657682,27
2021-07-31,Senegal,1467.014702456294,28
2021-07-31,Nigeria,1465.2774951776378,29
2021-07-31,South Korea,1444.7552322134636,30
2021-07-31,Mali,1444.2058848016468,31
2021-07-31,Ecuador,1442.8735915109032,32
2021-07-31,Canada,1440.2726647087102,33
2021-07-31,Spain,1435.9968627515464,34
2021-07-31,Serbia,1432.4899637663664,35
2021-07-31,Egypt,1425.3392692398697,36
2021-07-31,Cameroon,1416.9304286109734,37
2021-07-31,Saudi Arabia,1330.7059376893992,38
2021-07-31,Morocco,1327.3697974072247,39
2021-07-31,Jamaica,1297.297302391029,40
2021-07-31,Wales,1135.5499316480846,41
2021-07-31,Ivory Coast,1135.371907837594,42
2021-07-31,Argentina,1130.0707428943529,43
2021-07-31,England,1107.4004110088715,44
2021-07-31,Mexico,1026.8775680122576,45
2021-07-31,Costa Rica,982.6277754885165,46
2021-07-31,Ukraine,962.2623640263494,47
2021-07-31,Poland,882.5426416986678,48
2021-08-31,Sweden,2175.8998320138226,1
2021-08-31,France,2069.1633653883055,2
2021-08-31,Germany,2027.5274540068726,3
2021-08-31,Qatar,2004.2207756892997,4
2021-08-31,Netherlands,1989.123347429002,5
2021-08-31,United States,1974.343363551943,6
2021-08-31,Tunisia,1951.7553109713228,7
2021-08-31,Uruguay,1936.757181224002,8
2021-08-31,Venezuela,1914.7418710934583,9
2021-08-31,Croatia,1912.2254282322933,10
2021-08-31,Chile,1879.6368632484832,11
2021-08-31,New Zealand,1857.3715873459969,12
2021-08-31,Iran,1808.5437247915788,13
2021-08-31,Denmark,1796.0492316878815,14
2021-08-31,Portugal,1701.9422395587696,15
2021-08-31,Peru,1694.593985152985,16
2021-08-31,Iraq,1687.865292659715,17
2021-08-31,Japan,1660.8009730076494,18
2021-08-31,Belgium,1639.6285155958171,19
2021-08-31,Switzerland,1635.3541640908395,20
2021-08-31,Australia,1630.968233578709,21
2021-08-31,Italy,1604.4869558866485,22
2021-08-31,Algeria,1589.8689126323604,23
2021-08-31,Colombia,1566.4714868639792,24
2021-08-31,Panama,1560.5881817063057,25
2021-08-31,Brazil,1520.317986710967,26
2021-08-31,United Arab Emirates,1479.6244228913083,27
2021-08-31,Senegal,1458.1880091352289,28
2021-08-31,Nigeria,1454.6646784528434,29
2021-08-31,South Korea,1444.7318541959128,30
2021-08-31,Mali,1439.6659148723388,31
2021-08-31,Canada,1431.2292767095526,32
2021-08-31,Ecuador,1430.5015262960133,33
2021-08-31,Egypt,1430.4762457689483,34
2021-08-31,Serbia,1427.28566309542,35
2021-08-31,Spain,1416.9090842959633,36
2021-08-31,Cameroon,1406.5520659948575,37
2021-08-31,Saudi Arabia,1337.8652311254223,38
2021-08-31,Morocco,1328.3116638095535,39
2021-08-31,Jamaica,1311.5841140426603,40
2021-08-31,Wales,1138.484027965543,41
2021-08-31,Ivory Coast,1130.4546993518486,42
2021-08-31,Argentina,1124.0793020949639,43
2021-08-31,England,1110.4543710561338,44
2021-08-31,Mexico,1008.0120336276259,45
2021-08-31,Costa Rica,989.6656565429578,46
2021-08-31,Ukraine,941.5672958500105,47
2021-08-31,Poland,879.681333732333,48
2021-09-30,Sweden,2188.817210236042,1
2021-09-30,France,2072.6881933766736,2
2021-09-30,Germany,2020.1773027646784,3
2021-09-30,Netherlands,1985.7469615118027,4
2021-09-30,United States,1977.582561354373,5
2021-09-30,Qatar,1975.082320629649,6
2021-09-30,Tunisia,1939.7030226084944,7
2021-09-30,Uruguay,1937.9789537609954,8
2021-09-30,Venezuela,1917.8910437880645,9
2021-09-30,Croatia,1904.5471713740128,10
2021-09-30,Chile,1875.2146141096637,11
2021-09-30,New Zealand,1859.152524988407,12
2021-09-30,Iran,1829.8664424364756,13
2021-09-30,Denmark,1788.9927478281775,14
2021-09-30,Portugal,1706.4068331652904,15
2021-09-30,Peru,1691.1005056459244,16
2021-09-30,Iraq,1685.8651503370481,17
2021-09-30,Japan,1661.3761577263272,18
2021-09-30,Switzerland,1641.9390130047275,19
2021-09-30,Belgium,1637.313428282815,20
2021-09-30,Italy,1617.7898775608157,21
2021-09-30,Australia,1595.4163896371508,22
2021-09-30,Algeria,1577.7248678044805,23
2021-09-30,Panama,1572.4996301049046,24
2021-09-30,Colombia,1569.0045999422207,25
2021-09-30,Brazil,1503.8739074346288,26
2021-09-30,United Arab Emirates,1481.8956563697693,27
2021-09-30,Senegal,1472.3340462602089,28
2021-09-30,South Korea,1456.447338596543,29
2021-09-30,Mali,1449.4370111358448,30
2021-09-30,Canada,1440.164042216673,31
2021-09-30,Nigeria,1439.8063296516973,32
2021-09-30,Serbia,1419.1694949432479,33
2021-09-30,Egypt,1418.8011560310706,34
2021-09-30,Ecuador,1417.0579796218274,35
2021-09-30,Cameroon,1415.3916538970827,36
2021-09-30,Spain,1400.8439196752731,37
2021-09-30,Saudi Arabia,1342.3315712378815,38
2021-09-30,Morocco,1323.3293995285862,39
2021-09-30,Jamaica,1322.1266667838797,40
2021-09-30,Wales,1143.456799324007,41
2021-09-30,Argentina,1129.2796502926665,42
2021-09-30,Ivory Coast,1119.3764648365964,43
2021-09-30,England,1115.853119021538,44
2021-09-30,Mexico,997.6179407705581,45
2021-09-30,Costa Rica,971.9412006513459,46
2021-09-30,Ukraine,936.4152312579255,47
